,Tenure,Bandwidth_GB_Year,Fixes,Population
7340,68.29561,6054.932884,3,284
7341,63.64732,5734.616741,3,1347
7342,66.60033,6420.118468,4,48382
7343,60.11026,5468.830044,4,1678
7344,43.8884,3989.844733,4,348
7345,66.49135,5976.795747,2,2692
7346,64.00973,5499.748153,4,1215
7347,63.88775,5930.862567,3,2282
7348,56.56864,4995.058092,4,752
7349,44.92225,4291.029972,4,415
7350,59.82583,5774.350984,2,42614
7351,63.84542,5955.858742,3,194
7352,66.86351,5766.235014,4,10034
7353,58.50292,5269.166004,4,258
7354,45.91201,4492.115868,4,39523
7355,66.43229,6437.319274,2,28709
7356,69.50693,6034.69613,4,711
7357,49.53164,4275.271246,3,3708
7358,37.33507,3277.279641,3,103
7359,68.08474,6349.768903,3,4799
7360,42.64646,4095.787596,3,48099
7361,63.42517,5552.848067,5,1276
7362,68.80222,6416.029238,5,2128
7363,59.9755,5770.027634,4,264
7364,64.29675,6432.95498,3,429
7365,44.04708,4528.254142,3,39088
7366,44.60874,3777.403759,4,194
7367,58.80144,5468.390333,3,8778
7368,40.91782,3895.327082,5,30804
7369,67.87033,5964.398265,2,10728
7370,62.76856,5486.682465,4,4709
7371,61.45515,5486.72348,2,259
7372,64.22853,5777.579326,5,323
7373,48.25673,4103.479649,2,137
7374,45.15306,4037.157006,5,9572
7375,69.05527,6243.093544,3,7762
7376,47.02083,4064.656734,4,170
7377,55.54544,4729.636324,3,27186
7378,44.29563,4511.720825,3,1508
7379,51.83423,4912.438643,4,965
7380,50.68244,4744.550399,4,6754
7381,70.23581,6548.644506,5,2349
7382,54.28465,4681.080835,3,16487
7383,67.96008,6140.731914,4,61495
7384,71.11595,6490.921609,4,22388
7385,56.1113,5338.007308,4,23790
7386,53.90815,4996.04596,3,403
7387,59.15954,5160.332033,4,535
7388,61.52081,5777.025623,4,3317
7389,66.72374,6450.35056,4,3929
7390,59.7815,5913.530314,3,464
7391,50.01323,4239.183678,3,681
7392,61.95264,5399.959925,3,2945
7393,62.95177,5918.124559,5,2963
7394,51.58437,4987.482025,5,168
7395,71.32292,6768.49967,5,827
7396,70.02963,5974.900569,3,408
7397,46.63035,3980.552637,3,135
7398,46.50319,4034.305669,4,3096
7399,69.9263,6820.82156,3,5933
7400,63.86407,5382.496895,3,684
7401,63.60301,6329.040598,2,531
7402,62.57813,5857.181194,3,2716
7403,57.08875,5084.877488,3,2930
7404,62.56329,5510.00981,3,106
7405,41.14853,3916.615527,3,1544
7406,42.52243,3754.296166,4,1927
7407,57.43857,5327.251383,4,22
7408,54.84444,4835.663594,5,330
7409,58.19013,5124.938421,4,3128
7410,49.99506,4636.850137,5,1028
7411,69.37716,6542.285377,3,37080
7412,64.63454,5782.589893,3,1686
7413,62.32227,5812.302388,6,444
7414,69.03225,5925.026826,4,1755
7415,51.58906,4774.105626,5,34276
7416,70.77308,6550.573563,2,192
7417,38.36776,3805.559709,4,7458
7418,64.86671,5640.714867,4,33240
7419,65.31996,5722.173958,5,8052
7420,71.25511,6754.429939,4,19345
7421,41.37315,3943.462001,2,6888
7422,60.7303,5729.627989,3,6213
7423,53.82086,5060.874121,2,1452
7424,68.86725,6014.982252,4,1032
7425,66.31705,5753.824737,1,2430
7426,68.82379,6000.114125,2,1540
7427,59.28871,5328.076501,3,21981
7428,63.95686,5461.972077,4,52802
7429,47.91529,4393.136079,4,9248
7430,48.68893,4615.877756,4,47067
7431,67.04659,5521.842531,3,3685
7432,45.23339,4070.801017,5,3112
7433,47.57047,4591.422629,4,2593
7434,63.70026,5562.243986,2,2783
7435,43.63637,4162.046301,4,33235
7436,55.67036,5509.37969,4,9936
7437,70.18772,6373.036903,4,20322
7438,62.281,6123.627846,3,1111
7439,53.13301,4962.835767,3,5028
7440,58.79677,4696.276365,5,392
7441,64.91269,5390.143405,3,94512
7442,71.14876,6597.462528,4,4022
7443,65.80384,6823.312804,2,40684
7444,71.20051,6397.088048,3,72332
7445,67.19921,5806.242503,3,996
7446,41.4761,3432.332098,2,18532
7447,62.07668,5624.996529,3,2869
7448,67.65143,6039.469343,3,56838
7449,46.87676,4607.641291,5,4180
7450,63.71587,6228.991967,4,17733
7451,65.11128,5681.82038,4,13864
7452,68.67996,6428.102346,2,418
7453,65.46719,6145.391472,4,5973
7454,54.80402,5175.09924,4,86703
7455,64.91211,5662.934771,4,286
7456,40.50993,4213.964063,3,1368
7457,66.89083,6191.698375,3,8823
7458,61.46682,5244.329034,5,11880
7459,62.52627,6025.961938,2,29693
7460,61.61486,5394.861435,4,25948
7461,57.9625,6047.986921,2,535
7462,67.05692,6046.985248,3,21156
7463,55.19347,4934.723127,5,1518
7464,56.05747,5229.767856,2,2190
7465,67.3458,6320.777008,4,12919
7466,64.15093,5549.125491,3,1351
7467,50.80222,5147.07499,4,68
7468,50.11484,4173.243596,4,1195
7469,48.53271,4179.193883,4,528
7470,51.83967,4623.694304,3,6874
7471,66.94354,5597.999017,3,503
7472,46.91449,4391.256935,3,10712
7473,59.50705,5130.51612,4,21607
7474,64.50684,5772.353993,4,17766
7475,67.69622,6077.472038,3,428
7476,67.97118,5725.974592,3,331
7477,67.4709,6044.78701,4,11161
7478,58.12362,5662.535202,1,25815
7479,69.02789,6755.042431,4,2077
7480,56.08228,4834.745442,3,9103
7481,67.26256,6536.760755,2,863
7482,65.02015,6076.679824,3,413
7483,54.98522,5166.92619,4,2088
7484,70.1758,6558.341155,2,7397
7485,59.16562,5431.357184,4,3735
7486,66.89669,6058.836085,3,6487
7487,65.37201,5631.487821,6,1285
7488,49.54115,4279.082635,2,679
7489,59.43728,5462.617829,4,1888
7490,56.37209,5445.434955,3,3144
7491,58.21476,5805.996684,4,1921
7492,53.07128,4465.086574,5,106
7493,65.17039,5576.128456,2,62429
7494,66.52217,6075.169598,3,14928
7495,64.30983,6031.932533,4,38839
7496,66.66853,6036.666027,4,1120
7497,62.40518,5627.401455,2,3949
7498,56.56448,5369.680372,4,610
7499,57.48285,5645.101799,2,8582
7500,56.78316,5299.638224,4,2114
7501,65.27324,5993.520721,3,1107
7502,63.52166,6001.350967,3,33965
7503,50.7426,4865.980872,4,51117
7504,61.56209,5592.221292,5,990
7505,66.85534,5704.335112,3,1310
7506,64.39242,6353.557295,4,21847
7507,55.55453,5320.150962,4,7233
7508,71.20362,6015.340909,4,712
7509,62.58109,6244.841283,4,1364
7510,45.03753,4297.196921,3,1845
7511,55.06506,4794.084269,5,56811
7512,56.9769,5744.847584,4,267
7513,67.37714,6196.420115,2,14312
7514,60.37731,5138.712432,4,19165
7515,62.68348,5598.052693,6,110
7516,38.34946,4173.931741,4,10445
7517,46.77756,5088.789141,4,5943
7518,52.74302,4460.767183,3,3091
7519,51.73839,4517.455286,4,372
7520,61.6107,5184.174341,3,1002
7521,70.15014,6548.096564,4,5465
7522,43.91775,3739.86651,2,2864
7523,60.45679,6007.023157,4,12
7524,57.3854,5354.221755,4,5563
7525,42.01051,3879.472538,2,1932
7526,62.99928,5595.201151,4,346
7527,70.36179,6358.605209,3,2640
7528,45.12504,4872.376444,4,871
7529,50.65407,5310.662479,4,22202
7530,62.11655,5659.985455,3,37
7531,70.67216,6262.849668,3,41107
7532,53.48518,4999.929364,4,1020
7533,52.98326,4645.007236,3,48833
7534,55.97115,4934.232191,3,2000
7535,61.16662,5278.074401,4,2472
7536,61.68428,6000.369501,2,2732
7537,70.62749,6863.899773,3,2689
7538,65.39301,5942.9188,2,18252
7539,65.25688,5651.976417,1,1056
7540,56.74758,4947.739322,4,458
7541,59.22886,5590.851555,4,948
7542,49.61348,4608.31316,4,188
7543,66.9099,5683.50493,5,245
7544,63.63151,5626.901599,4,2082
7545,53.42523,5108.08077,4,3014
7546,70.19371,6457.18973,3,2989
7547,54.94221,4999.200658,2,24628
7548,41.56439,3937.196959,3,253
7549,41.95888,4103.440109,2,2738
7550,69.97129,6159.279047,4,19527
7551,71.94498,6879.458804,3,453
7552,60.29081,4841.877582,4,588
7553,52.24584,4681.487886,3,2305
7554,48.62124,4625.174903,1,19443
7555,63.37746,5565.471399,4,6521
7556,61.88348,6102.523323,4,3109
7557,58.31897,5326.224652,5,33000
7558,62.23239,5721.203342,3,2209
7559,52.07089,5052.845925,4,6454
7560,62.00464,5243.121015,3,53879
7561,52.59552,4997.517022,2,347
7562,41.90646,4499.020965,4,2529
7563,45.84636,4539.933056,3,924
7564,66.59912,6176.784118,7,19237
7565,54.41265,5115.759017,4,628
7566,46.92377,4583.54052,2,244
7567,71.45998,6754.410408,3,29114
7568,52.75072,4550.793265,4,426
7569,70.63238,6061.485299,4,4988
7570,60.69402,5419.846646,3,1851
7571,60.44201,5735.541215,4,209
7572,57.10624,5092.967553,4,982
7573,48.05798,5307.317588,3,1703
7574,53.5035,5464.765587,2,680
7575,62.5016,5902.250031,1,3628
7576,65.14224,5495.374637,3,10512
7577,68.47904,6483.815487,3,834
7578,68.83185,6070.017248,4,78900
7579,60.53095,5265.959419,5,3250
7580,68.78265,5874.548599,4,2308
7581,68.98508,6176.702519,2,72061
7582,59.60106,5179.444858,5,2617
7583,39.71501,3459.851822,3,426
7584,57.90418,5447.621158,1,6376
7585,71.76063,6604.249533,4,53
7586,56.90458,5117.065882,4,897
7587,71.57202,6201.648856,4,52254
7588,48.5611,4346.836338,6,2121
7589,58.2249,5769.871286,3,749
7590,66.58823,5672.561903,3,3852
7591,61.173,5393.762111,4,38177
7592,56.29735,5412.849843,2,6513
7593,70.85782,6607.644904,6,2892
7594,63.52797,5768.104658,3,5385
7595,68.64269,6051.500521,3,1327
7596,71.67026,6953.434775,3,2328
7597,62.47012,5588.834646,3,130
7598,71.36862,6173.441338,4,1370
7599,63.35604,5959.251896,3,0
7600,58.43075,5319.904812,3,3263
7601,50.09435,4561.818178,4,16382
7602,59.05181,5655.241249,6,69
7603,59.84762,5413.209537,2,3353
7604,68.92748,5899.878533,4,1775
7605,66.55543,5918.425104,2,639
7606,70.90494,6370.632284,2,1360
7607,50.77358,4560.745226,3,2439
7608,68.14733,6235.95972,2,21301
7609,67.62049,5919.39345,5,6846
7610,57.37651,5220.600311,3,558
7611,68.59473,6749.102107,3,56765
7612,51.40304,4835.577166,4,227
7613,68.78714,6246.215724,5,265
7614,62.30113,5352.201748,5,332
7615,57.63584,5025.121526,3,1618
7616,53.36122,4855.947409,5,302
7617,63.47441,5733.683956,4,22447
7618,66.31026,5941.885851,5,207
7619,51.68219,4671.903355,3,17398
7620,71.44166,6480.587744,4,241
7621,70.82444,6551.009938,2,260
7622,67.76809,5676.566637,5,21204
7623,56.41476,5013.697903,4,9110
7624,62.13301,6183.792283,4,121
7625,71.16551,5962.571357,5,27998
7626,68.04429,5972.690077,4,293
7627,56.01076,5396.171943,4,16501
7628,49.85906,4502.462771,4,9026
7629,39.32461,3352.072435,4,2717
7630,68.526,6335.675334,5,332
7631,65.36086,5723.066248,4,568
7632,51.80639,4454.649814,3,722
7633,66.34362,6016.804026,4,802
7634,48.28818,4492.45352,6,9301
7635,36.82387,3749.327724,4,4971
7636,62.76892,5881.167892,3,26935
7637,55.55865,5126.88947,2,3139
7638,62.70376,5983.767972,3,41839
7639,65.25844,5644.976125,3,19866
7640,50.43597,4503.081003,2,873
7641,61.77813,5532.170372,4,12645
7642,65.03892,6018.077107,4,1154
7643,50.89092,4620.749694,3,3139
7644,67.40315,6076.159311,4,116
7645,56.45799,4894.14385,6,700
7646,70.27281,5924.003898,3,360
7647,41.74273,3716.351124,4,3345
7648,64.92325,6071.410686,5,65665
7649,58.76049,5246.927502,2,9400
7650,48.09099,4036.529834,6,338
7651,60.49976,5122.387687,4,51097
7652,59.84496,5323.572726,4,276
7653,69.74808,5997.124075,3,37492
7654,63.90452,6165.207912,3,7244
7655,58.40109,5925.343914,4,2613
7656,71.52133,6185.77752,3,17600
7657,58.55948,5138.564566,2,1629
7658,64.1725,5927.225005,5,6359
7659,38.8517,3462.288487,4,1114
7660,68.41518,5925.975679,3,180
7661,67.14449,5687.54248,3,664
7662,66.97927,6035.036634,3,681
7663,65.98685,5820.96516,4,23370
7664,46.58138,4585.928895,2,28165
7665,63.13521,5845.877831,3,285
7666,58.172,5421.452894,5,4566
7667,68.3119,6446.795599,3,1029
7668,71.25643,6106.984548,2,400
7669,57.89761,5139.969727,4,0
7670,60.89154,5673.309041,3,16249
7671,48.3857,4724.312922,3,36423
7672,71.95713,6493.121834,3,6359
7673,67.08693,6786.879873,3,5394
7674,65.13005,6493.208909,3,5211
7675,61.73523,5595.740821,4,907
7676,71.81426,6382.61699,1,4818
7677,49.20927,4417.033945,3,17
7678,64.88531,5640.266565,2,4776
7679,40.24973,4090.94433,2,29020
7680,69.97649,6737.558934,3,11289
7681,58.34647,5194.643427,4,7410
7682,42.34953,3592.529146,3,23878
7683,57.11409,4911.224326,4,52922
7684,54.37108,4824.624209,3,13020
7685,64.26648,5831.696572,5,214
7686,69.13737,6481.198108,3,7847
7687,46.24205,5116.648865,3,45652
7688,54.26571,5274.06662,3,2350
7689,59.31818,5517.787412,5,3072
7690,69.33555,5906.432884,3,1684
7691,63.17917,6265.527896,5,3802
7692,60.45619,5921.781561,3,489
7693,55.68371,4929.748542,1,18422
7694,38.06839,3185.817507,4,1301
7695,57.70698,5331.810673,3,1325
7696,44.60467,4868.722454,4,353
7697,71.28653,6597.676726,4,49
7698,71.37419,6475.070027,2,356
7699,62.02081,5300.449639,3,55937
7700,67.98776,6207.251325,2,2525
7701,50.52613,4711.946736,3,4225
7702,61.00511,5210.641825,4,451
7703,59.93377,5088.760007,2,4356
7704,61.0006,5544.892096,4,885
7705,66.7755,5967.112269,4,2871
7706,69.31336,6222.228467,4,26146
7707,61.67106,6209.128682,4,961
7708,60.1778,5109.486658,3,7799
7709,64.36371,5534.204852,3,422
7710,67.71776,6279.520379,4,2961
7711,67.70719,6285.15592,3,1517
7712,59.71984,5322.807337,6,4858
7713,67.75523,6479.599891,3,4006
7714,56.26602,4936.469796,2,5403
7715,62.65179,5859.880253,5,33960
7716,66.20027,5680.91898,4,2536
7717,49.26352,4543.502908,4,1724
7718,59.3332,5504.260765,3,20021
7719,69.54666,6101.070814,4,6
7720,54.16378,5507.49448,4,5622
7721,60.69643,5469.377243,3,2625
7722,66.67317,6503.605593,4,7993
7723,45.80397,4798.084751,4,143
7724,58.2078,4932.256357,4,560
7725,62.98803,5620.276365,3,16171
7726,67.50861,6119.953747,2,943
7727,67.96418,5971.644344,4,164
7728,71.4869,6006.935704,3,5967
7729,66.63268,5960.671631,2,13734
7730,70.43313,6235.847135,5,38334
7731,46.98814,4089.200279,4,35270
7732,70.69978,6463.270745,4,1604
7733,61.12405,5451.33929,3,2757
7734,61.4665,5729.575543,4,531
7735,56.77763,4909.571736,4,1838
7736,58.6688,5382.024213,4,5709
7737,54.67568,5467.571494,3,313
7738,51.11345,4271.0951,4,30795
7739,63.07329,5608.639508,3,37080
7740,66.81169,5824.416954,2,208
7741,57.69575,5888.954237,2,268
7742,63.91757,5620.075514,5,1622
7743,69.88681,6537.94242,5,746
7744,68.53085,6809.432261,2,974
7745,67.54816,6115.858738,3,121
7746,70.1175,6349.139653,3,77
7747,43.45813,4408.149328,3,1401
7748,70.06451,6197.953836,3,15979
7749,57.22556,5073.83646,3,1079
7750,56.45798,5380.320825,5,13736
7751,57.47194,5447.340664,3,2759
7752,64.57182,5933.787702,6,3268
7753,66.49211,6528.05337,3,218
7754,68.69674,6054.623559,3,1528
7755,58.30226,5144.345915,4,3213
7756,62.43485,5848.614354,2,5430
7757,68.12367,6597.155039,3,37639
7758,61.20291,5301.140786,4,6402
7759,48.89289,5194.247313,4,14719
7760,62.17828,5314.541588,5,626
7761,51.05765,4430.640106,3,15288
7762,61.41766,5876.66853,2,2275
7763,66.80803,5679.413102,4,11342
7764,67.78586,5766.181037,4,34519
7765,61.49459,5265.014414,4,36962
7766,50.27485,4345.452904,3,290
7767,54.55234,5561.852852,4,182
7768,68.67008,6507.865826,2,9523
7769,62.03084,5829.643329,5,52
7770,55.591,5192.718983,4,4832
7771,71.98828,6304.569466,4,24066
7772,61.70653,5351.253775,3,212
7773,68.23146,5835.931989,3,316
7774,57.33546,5658.119795,5,859
7775,41.93,3621.670599,3,1028
7776,42.73824,4710.736343,4,94
7777,47.46129,4750.23799,4,1385
7778,61.70332,5622.295605,4,1177
7779,45.6406,4810.343275,4,25360
7780,70.54929,6842.591894,5,9124
7781,71.26299,6716.643947,5,400
7782,49.19922,4459.144157,4,1708
7783,68.59441,6153.244903,3,936
7784,36.88048,3531.898755,3,25244
7785,63.86048,5460.847751,3,1735
7786,68.36284,5918.039284,4,2352
7787,66.03197,6005.171652,4,78
7788,38.01787,3953.160859,4,3443
7789,55.13723,4676.604059,3,16665
7790,65.61344,5921.940703,5,5723
7791,54.79873,4703.453548,3,380
7792,45.91152,4522.635377,4,41392
7793,47.56294,4149.007278,5,6635
7794,59.36326,5374.093177,5,4447
7795,54.79811,4769.664836,3,110
7796,66.8679,6261.840951,4,56233
7797,62.83739,5744.96728,4,4552
7798,54.41951,4950.374878,5,19919
7799,64.54829,6075.403261,3,3463
7800,65.52483,6351.617139,5,2047
7801,63.94696,5742.088036,3,7958
7802,55.505,4885.896119,2,518
7803,64.38615,5980.119936,5,15171
7804,56.51219,5203.296804,4,1158
7805,47.11262,4733.327376,2,38383
7806,63.50859,5517.434596,4,325
7807,67.61562,5852.816544,3,471
7808,71.24628,6211.505298,4,4442
7809,52.53836,5431.77178,4,2841
7810,58.13967,5624.550489,4,5490
7811,41.27155,3550.827248,5,30305
7812,61.91437,5392.876359,3,17448
7813,71.78213,6339.798083,4,447
7814,51.74735,5181.433033,4,650
7815,67.16748,6185.878482,5,4395
7816,49.75092,4387.374407,3,18894
7817,65.86516,5948.573891,4,904
7818,46.86241,4346.289268,3,970
7819,65.40232,5845.199618,4,179
7820,64.58418,5619.82827,3,20006
7821,53.08332,4823.231075,4,94
7822,71.91339,6957.206381,4,3060
7823,67.25763,5691.423795,4,916
7824,58.50824,5214.115508,4,1860
7825,71.4622,6104.609294,4,4298
7826,70.67499,6682.345453,3,2105
7827,60.51117,5230.965245,4,18529
7828,45.25561,3847.783663,3,1060
7829,64.22099,5845.299468,5,15436
7830,70.2187,5866.278162,4,522
7831,47.81985,4262.753521,4,72479
7832,68.28659,5633.460754,3,14942
7833,71.5701,6328.049165,5,1626
7834,59.14141,5940.651428,4,300
7835,58.12044,5292.78252,3,14696
7836,64.28134,5975.890408,2,14801
7837,65.2394,5961.257871,3,5325
7838,65.31873,6125.213003,2,46327
7839,54.12731,5165.616078,2,2001
7840,40.73055,3847.123645,6,613
7841,64.98884,6116.781073,2,64
7842,71.74549,6122.640412,2,1024
7843,65.9436,5787.413462,4,45
7844,51.54301,4950.103922,5,18272
7845,71.13061,6104.598627,5,2301
7846,62.4021,5737.637102,3,18185
7847,66.17677,5923.952015,2,14657
7848,66.81622,6551.623181,4,38335
7849,47.65766,4439.207305,4,48775
7850,66.01153,6398.595369,3,30274
7851,64.62103,5748.202465,4,8335
7852,65.64436,5455.249378,4,2057
7853,61.91633,5531.341307,4,1153
7854,58.97078,5510.361577,2,490
7855,65.45503,5430.052321,4,801
7856,66.36071,5893.164803,4,784
7857,69.91714,6373.012781,3,121
7858,49.86477,4798.189466,1,12802
7859,41.3275,4147.013836,4,108
7860,56.5003,5722.608267,2,1875
7861,57.55841,5130.859668,3,45158
7862,65.26459,6280.796851,5,13216
7863,68.01321,6024.552428,4,6225
7864,69.05044,6064.179779,2,450
7865,68.90605,6904.05739,2,1284
7866,70.33871,5718.68358,3,8230
7867,59.27052,5899.700912,2,1635
7868,36.88134,4180.404092,4,4308
7869,58.42671,5018.922157,4,18
7870,70.11539,6348.492212,5,3662
7871,50.97055,4778.620483,3,1916
7872,70.54541,6568.053155,4,5849
7873,62.91776,5507.18923,5,392
7874,55.10455,5274.080857,1,696
7875,70.39347,6266.666067,5,751
7876,45.10633,4710.915257,2,122
7877,62.23238,5439.486404,3,1104
7878,56.98279,5381.845958,5,1588
7879,56.84758,5004.513585,3,2390
7880,49.59993,4480.828708,4,39
7881,70.50302,6057.265464,2,16853
7882,57.89585,5128.90263,2,1567
7883,63.58391,5604.547333,3,330
7884,51.08011,4148.090988,4,3137
7885,53.79471,5181.030493,5,899
7886,53.06052,4967.50972,3,4066
7887,62.96952,5476.19566,4,255
7888,62.55541,5812.466707,2,3764
7889,68.31311,6210.2238,5,276
7890,64.12593,5999.971412,5,621
7891,59.39367,5339.490928,3,51082
7892,63.98562,5449.052305,3,14634
7893,55.58159,4665.934869,4,1057
7894,52.21545,4533.343418,2,2275
7895,53.61209,5134.60308,5,1939
7896,50.54849,4452.333316,3,5428
7897,62.33818,6201.935276,3,2068
7898,67.2599,6210.252604,3,879
7899,54.396,5189.736525,2,33551
7900,54.53013,4745.853799,4,3934
7901,40.32467,3629.658181,3,1166
7902,67.58811,6144.675099,3,18869
7903,52.0997,4878.10553,5,113
7904,70.02925,6359.455223,4,28508
7905,62.2937,5896.135561,3,581
7906,69.97639,6188.586368,3,5005
7907,56.09767,5286.98629,2,3263
7908,48.92659,4888.511162,3,2841
7909,64.90171,5975.364608,4,79010
7910,52.36016,4505.46376,5,937
7911,47.24188,4694.576597,3,27851
7912,49.88118,4361.159098,3,1331
7913,51.39351,4668.189279,2,32019
7914,64.33331,5656.693914,5,29232
7915,58.06953,5026.193308,3,165
7916,55.29166,5310.127657,4,770
7917,68.82747,5920.786804,3,331
7918,68.26584,5729.894172,5,1224
7919,58.42342,4805.808191,6,12562
7920,50.84495,4495.259979,4,650
7921,63.87305,5633.418217,4,40248
7922,43.18866,4556.395722,3,62916
7923,64.2522,5722.812198,3,4986
7924,48.79391,4663.083428,3,1357
7925,51.54883,5022.316317,3,2060
7926,70.24032,5847.100806,3,1166
7927,66.8616,6286.517671,2,539
7928,43.2029,4326.507187,3,5068
7929,48.36469,4565.513222,4,3547
7930,46.39161,3951.00192,4,15702
7931,65.51344,5850.927531,4,2473
7932,70.74092,6190.252926,3,24674
7933,51.04299,5322.906337,3,7246
7934,69.78016,6744.437459,5,5523
7935,59.99904,5885.235129,3,2156
7936,58.50038,5264.752684,6,15591
7937,65.84668,5951.771265,3,3777
7938,47.40865,4467.334158,3,1444
7939,64.91404,5921.680845,4,10856
7940,69.27282,6708.539556,1,3591
7941,62.20392,5936.572086,4,1124
7942,63.07037,6316.02224,4,104
7943,41.54053,3710.298126,3,7147
7944,55.27064,4606.446472,5,3515
7945,48.00544,4794.505137,5,583
7946,70.84337,6392.803419,4,12492
7947,70.14056,6662.597959,5,19586
7948,68.53399,5971.766968,4,41151
7949,67.8068,6677.609286,3,17644
7950,69.18745,6013.704356,4,2072
7951,70.40235,6583.556553,5,18609
7952,58.17786,5515.361269,5,513
7953,55.78075,4638.586726,3,1074
7954,68.9214,5785.96133,3,8284
7955,70.33868,6933.85068,4,127
7956,70.27195,6215.809536,5,19141
7957,55.57772,4749.988334,4,26601
7958,62.77522,6413.177133,3,9427
7959,48.98259,4361.243355,3,20435
7960,45.75966,4646.487467,5,33661
7961,55.16171,4581.646496,3,1251
7962,67.70405,6348.304776,5,40778
7963,58.58252,5062.276295,3,4622
7964,63.78532,6133.741768,3,246
7965,39.52545,3807.283723,3,42614
7966,63.83787,6274.202037,2,723
7967,71.12765,6674.831266,4,8407
7968,54.23761,4865.394915,3,3521
7969,61.08796,5765.465884,4,367
7970,69.63521,5929.405615,4,163
7971,51.35655,4819.017885,4,11848
7972,62.71297,5878.97721,4,1231
7973,65.40394,5868.925353,3,34781
7974,46.68593,4200.226885,3,7
7975,67.5017,6263.672907,3,38321
7976,58.69071,5228.370034,5,94
7977,67.71293,5983.810886,4,678
7978,60.96912,5228.641848,4,243
7979,59.9904,5569.122833,4,1089
7980,64.94053,6060.196481,3,6328
7981,51.38074,4616.664022,3,2860
7982,60.12954,5789.007701,5,8778
7983,52.95931,4666.095949,2,2942
7984,70.28492,6212.316389,3,291
7985,46.076,4044.807347,3,442
7986,70.45268,6273.600277,5,15261
7987,62.86179,5675.905105,4,26809
7988,68.3486,5843.001421,4,29911
7989,68.04513,5645.924053,4,4354
7990,51.19372,4734.546819,4,22553
7991,63.20163,5921.944651,3,4901
7992,65.50762,6056.561962,3,1551
7993,71.805,6626.316041,3,316
7994,63.83868,5585.510396,2,1668
7995,71.97382,6833.821068,3,2421
7996,51.68157,4822.96735,3,16425
7997,68.67656,6836.227251,2,1162
7998,67.72471,6168.427344,5,1305
7999,66.21743,6013.898703,3,7360
8000,66.29727,5766.157948,4,6544
8001,51.67996,4987.58141,5,32257
8002,70.11749,6273.515792,4,796
8003,63.25715,6286.671937,4,745
8004,55.36779,5205.865095,4,1973
8005,70.42914,6383.577895,3,1776
8006,61.35472,5367.181608,3,61860
8007,67.08536,5842.892958,2,13493
8008,47.59384,3992.381842,3,25335
8009,64.77844,5863.301733,4,11725
8010,69.22361,6353.540649,3,8307
8011,65.97991,5897.274439,7,365
8012,68.78508,6285.801266,4,618
8013,46.38121,4278.637138,3,1063
8014,40.80483,4397.21741,3,1292
8015,50.98888,5301.26466,4,14413
8016,66.19976,5913.740403,2,2057
8017,46.77244,4339.192341,4,7917
8018,38.64796,3798.942746,3,728
8019,58.3401,5172.422992,2,1773
8020,51.74095,5168.330032,4,2568
8021,51.91699,4820.053166,3,4901
8022,52.66362,4648.186854,5,2981
8023,65.09341,6587.881944,5,2986
8024,60.19463,5736.061108,3,15
8025,66.98322,5922.812261,3,61818
8026,54.51932,4887.271461,5,3937
8027,57.67058,5034.929065,3,375
8028,67.86253,6196.873658,5,27728
8029,63.90801,5627.198878,2,3133
8030,69.59294,6818.04834,5,149
8031,48.04631,4889.562199,1,5516
8032,58.17852,5849.55113,4,3853
8033,54.06378,5249.77275,3,42741
8034,58.08347,5724.812194,3,1659
8035,67.44709,6277.155334,5,41014
8036,51.47333,5072.473187,4,794
8037,69.22859,6746.802832,4,42463
8038,60.15609,5368.229398,2,300
8039,60.49719,5559.5235,5,16088
8040,67.86978,6364.89034,2,46647
8041,53.62757,5254.650966,4,5547
8042,68.36641,5665.272905,4,7436
8043,66.57411,5871.273948,3,2050
8044,65.9999,5604.566058,3,157
8045,62.08636,6253.824131,4,24089
8046,70.99802,6369.806909,3,20765
8047,66.49538,5910.417848,3,2674
8048,56.53633,4814.158709,4,48382
8049,45.69588,4267.319291,4,2238
8050,67.56344,6555.502175,2,45885
8051,65.84526,6192.473684,3,999
8052,68.90677,6232.28589,4,841
8053,66.78392,6023.253234,4,210
8054,66.78484,6024.452028,4,10122
8055,67.50379,5730.433744,4,827
8056,60.58684,5409.545415,2,7290
8057,44.79567,4157.920412,3,3809
8058,66.1916,5613.310447,2,16715
8059,62.4919,5863.981501,4,112
8060,58.52641,5479.424336,4,66531
8061,57.7475,5097.174241,3,137
8062,58.94262,5562.842119,3,4501
8063,64.51973,6016.058199,1,1118
8064,40.82315,4017.55183,3,63
8065,52.15024,4899.562179,6,2389
8066,60.49154,5934.168034,2,1595
8067,67.98943,6234.573082,5,469
8068,53.32394,4839.528738,3,1463
8069,71.09348,6545.083981,4,2976
8070,60.24235,5469.880413,4,526
8071,50.69374,5165.041808,4,1011
8072,63.36271,6078.982231,4,517
8073,47.3962,4235.297978,3,393
8074,66.64396,5883.186087,3,29617
8075,60.57969,5228.606985,2,2831
8076,55.97831,5093.145531,5,12541
8077,70.68617,6024.728963,3,369
8078,58.73351,5625.88893,5,901
8079,71.51635,6667.408481,3,86811
8080,48.77002,4420.056022,4,2432
8081,68.34459,6356.677859,5,28576
8082,61.27787,5676.244141,2,12864
8083,65.63224,6205.739711,5,44641
8084,63.08151,5163.620396,4,392
8085,42.01957,3976.166899,2,645
8086,65.68687,5629.354953,3,58797
